id	filename	md5	size	state
fc6f1c72-1711-4286-a428-ce6b262a7742	nationwidechildrens.org_clinical.TCGA-DJ-A3UU.xml	8ce8f420d69d21e6a548ae5992e7be1a	57066	live
ef9992e1-e55e-4571-8fdd-ad05d9a3371d	nationwidechildrens.org_clinical.TCGA-IE-A4EK.xml	262e0a9da28b51d69382332fc4bf1f94	32945	live
004789b9-31ce-4d33-b775-5ad1e1a0fb3a	nationwidechildrens.org_clinical.TCGA-FE-A230.xml	e68c3fdb4d7aa87032cc8d0eac0b34b3	51999	live
137f6410-02b2-4831-921f-183fad54d59f	nationwidechildrens.org_clinical.TCGA-EM-A3FJ.xml	e49f8c2a17dd12afc591ce8c771b483d	40313	live
4c5446fa-f03e-4b50-920e-2db5bf09dbae	nationwidechildrens.org_clinical.TCGA-30-1718.xml	f5c8363b8010337716f426c370a801e2	62498	live
39abd47d-1b7f-4519-b6fb-80940aa610d3	nationwidechildrens.org_clinical.TCGA-G5-6235.xml	140fa2b47653a0736aede71e140e9ea1	50520	live
cc130e15-86c2-4ec1-ab7f-dad1230ea5cc	nationwidechildrens.org_clinical.TCGA-24-2290.xml	a021bcc667a30f3c508682326d6b2d08	106406	live
dd5e28c1-adf1-406a-924e-167a901e0dbe	nationwidechildrens.org_clinical.TCGA-F5-6812.xml	be8a38a1fb69159e1d23d2cd9ff6912c	38885	live
be2c1b0a-c994-415d-9302-32fa3c043c6e	nationwidechildrens.org_clinical.TCGA-CE-A3ME.xml	2b61234ae392bf607a72ccfe07626fda	39726	live
59c79e75-b313-485c-a5e0-fd3c94239042	nationwidechildrens.org_clinical.TCGA-FK-A3SD.xml	4e3b19d1ae424aefd1c31701f599fedb	47011	live
5f0e37eb-fa0d-4e17-b94a-7a834f674152	nationwidechildrens.org_clinical.TCGA-OR-A5K0.xml	bf98e808975398f9f422c19dfa4295aa	40086	live
fae7c637-8dea-4097-93f5-272130042d83	nationwidechildrens.org_clinical.TCGA-DC-6160.xml	04c96ba208838c4bffb5c0f35547fbdb	38631	live
64b3d959-a08e-484f-9c2e-ef75df0fe4de	nationwidechildrens.org_clinical.TCGA-FG-A4MW.xml	090879836c33ba5c0bc711f5b04ee2f5	53565	live
eccee7f7-da87-436f-bf39-0b296f02b078	nationwidechildrens.org_clinical.TCGA-HW-7486.xml	be3302065af87262d2df900ed7506ff3	60509	live
1743593c-5829-4587-a068-0a0b2cb5d804	nationwidechildrens.org_clinical.TCGA-EM-A1CV.xml	cffec9af364aa4983eb99e044ee006e7	53211	live
61ebabd4-a1b9-460f-8aae-d3e56679656e	nationwidechildrens.org_clinical.TCGA-DX-AB2E.xml	ea64194f09ae9da00d85e1d94743d392	81769	live
6bfed893-6a91-43eb-bf84-37368de9bae8	nationwidechildrens.org_clinical.TCGA-TS-A8AS.xml	743df8ba18d725681e4e0ba563dd826e	31166	live
baa9967a-f474-4e01-a464-996d33d849fc	nationwidechildrens.org_clinical.TCGA-EI-7004.xml	66c9b46dda0a2e278e7dcc06b626c2e5	35446	live
bab3ee00-4ef9-4ac1-9a26-9828fb80f487	nationwidechildrens.org_clinical.TCGA-R8-A6MK.xml	be47883ba152a1cd3e423e684507a9f8	22179	live
d96d601f-cb84-47c9-bc9d-0b862265b859	nationwidechildrens.org_clinical.TCGA-OR-A5JI.xml	5c6520941bcd9ea0e8ecaef70c027856	48601	live
f422a3ad-00ed-4645-b289-055274298db2	nationwidechildrens.org_clinical.TCGA-EL-A4KI.xml	568f3ff113b4915241e0b913e5c31b79	52058	live
6d2d6e41-a834-4b7c-be96-eefcb3194db9	nationwidechildrens.org_clinical.TCGA-DX-A6B9.xml	bd0c45c01ef0ccd42711206c79098caa	41702	live
31826c5b-91d0-476e-864d-de0d89ec635b	nationwidechildrens.org_clinical.TCGA-SG-A849.xml	1675fabc15d4656f14a8b6c5a98e9369	38031	live
4ab43bd8-a064-48d1-95ba-0a8b9624a378	nationwidechildrens.org_clinical.TCGA-QH-A6CW.xml	014f41f40e62a82be5b139fede86ff30	31383	live
1bf32365-929e-442d-973e-629fe2eb7720	nationwidechildrens.org_clinical.TCGA-30-1859.xml	e785acefcceea09fd095dec57a10bba8	99975	live
17c2a84b-340f-4a98-8759-e42273091f83	nationwidechildrens.org_clinical.TCGA-29-1692.xml	4f2584f63a4c86d22dcef7c41b87a375	109150	live
92525130-348f-48c1-ba42-d3e3fcc49a11	nationwidechildrens.org_clinical.TCGA-TQ-A7RF.xml	8bf03d66990a19519e2f3753e3b9edb2	30881	live
41887599-98c8-4c6a-8a0b-4d95ce554d8d	nationwidechildrens.org_clinical.TCGA-20-0990.xml	a9dafcb624a6be5a3740921a2516c46c	57032	live
21212a55-1733-4931-9114-a56fa8bd8ec6	nationwidechildrens.org_clinical.TCGA-LK-A4NW.xml	cedb42cb601f196c14d5cd7ed629b28b	43053	live
9e4847ab-ce77-4ea6-b14f-6dc9c525805a	nationwidechildrens.org_clinical.TCGA-10-0938.xml	c81df4dea1adce59997cd0490d4500b6	53431	live
8703a3d3-0744-4b63-bfb7-e31739a10d04	nationwidechildrens.org_clinical.TCGA-24-1565.xml	dbfa8894eb01871eb70db0c4dae0a3ee	44614	live
b414c2b0-e29f-4931-a4b0-0b60fa07d6e6	nationwidechildrens.org_clinical.TCGA-HT-7854.xml	f3e9fa7b0a165697d532ef3b5ea11fda	44116	live
3babf10d-7e44-48de-b72c-649896d75818	nationwidechildrens.org_clinical.TCGA-61-2614.xml	68d90a1ad4887bfa9e04d036833d9ba0	28831	live
75a38965-29b2-4517-81a1-748f5cfc5b95	nationwidechildrens.org_clinical.TCGA-3B-A9HO.xml	054077763224003d3131a4b66b81d189	34175	live
b2a04b00-1a0a-42b9-8cf1-65d1313944d9	nationwidechildrens.org_clinical.TCGA-ET-A39P.xml	abf68f0122344f91092c6c7f5e9685ec	58263	live
459f4b60-4467-4594-af85-40677e9f2230	nationwidechildrens.org_clinical.TCGA-HT-7695.xml	8cef0a8090f67d46f4a91f0112790126	41869	live
4624aca2-1c31-4ff1-9bab-66c9524834f8	nationwidechildrens.org_clinical.TCGA-DJ-A2PS.xml	9d71b55887e9474dc8908b4630e797e3	58354	live
f3641186-39e6-45c8-8782-6217de4bbea2	nationwidechildrens.org_clinical.TCGA-BJ-A3F0.xml	430d5b37f5d1534e05a8422b23ae029b	39955	live
d70df838-826d-49eb-901b-428be8eeec4c	nationwidechildrens.org_clinical.TCGA-S9-A7J0.xml	c4f210f5cc9af3284192c89be258dca2	65171	live
78e2856e-32dc-4431-b506-8e6ad24f5733	nationwidechildrens.org_clinical.TCGA-J8-A3O0.xml	73fa0fc56fcf44031acdf871401c2fbd	40200	live
59ba31e3-31af-4b5a-85a8-d3d94dc90eb9	nationwidechildrens.org_clinical.TCGA-OR-A5LC.xml	1fd6a751589ef33b52f1abaf38a50780	36852	live
8e72e20a-ec54-40f2-a65f-73f93c567227	nationwidechildrens.org_clinical.TCGA-25-2042.xml	aa16385253354f90d418f62c82bc7eaf	74931	live
3ed2d26b-fff0-41d6-9272-fde7b593557a	nationwidechildrens.org_clinical.TCGA-CE-A483.xml	297ef8f78ac727a1423a80cda1ccc417	46809	live
7d639988-0a23-4833-af2c-3c6cb4b17e94	nationwidechildrens.org_clinical.TCGA-36-2551.xml	4d5d4de62d66a67adc3348439f98870a	51042	live
9cabb036-1c16-4325-aee0-67ba6705744e	nationwidechildrens.org_clinical.TCGA-HB-A3L4.xml	d8973caa08cbecd343df3b66ebee643f	107052	live
d15dec3e-31b6-47f6-8a15-3a41ebd843b8	nationwidechildrens.org_clinical.TCGA-S9-A7IQ.xml	fa68f56433eeeb5778ec36e83332764c	31199	live
a4e1443d-5d84-4252-b75f-aadc798b4b63	nationwidechildrens.org_clinical.TCGA-S9-A89V.xml	676d35e2fb97ae42e4dc5bc189f69609	47720	live
8bf5a0e4-c58c-4013-90b8-219e8d09f97b	nationwidechildrens.org_clinical.TCGA-24-1417.xml	d5767fbac7bc6e842212186e7ac711a1	36066	live
ad9e05e5-9cf1-46ce-87fc-fcc234fa9c6e	nationwidechildrens.org_clinical.TCGA-DB-5276.xml	0b5090c62a5fb4c8287a79ce1bd3b13b	60619	live
d7f2093e-3941-4df0-943c-9ca7c1b99034	nationwidechildrens.org_clinical.TCGA-QH-A6XA.xml	4fb6a47dd55a32f692771e0edf5be0e1	30929	live
2c21e888-20bd-4c11-80e5-76669340d70a	nationwidechildrens.org_clinical.TCGA-EL-A3TB.xml	0cf5f08079caaa4a9b414d2528a80c15	51657	live
ff1c1909-66aa-4fe1-b5f2-1cca61d3f26b	nationwidechildrens.org_clinical.TCGA-QH-A6CV.xml	51c819291785b68479a95a8a7ae54c18	40633	live
3a5bdbd5-34bb-4d7a-abf8-5578dfa2b367	nationwidechildrens.org_clinical.TCGA-DX-A3U8.xml	0a0c610944c2b8b47eef6bc48747d25a	35075	live
09cf02f1-72ac-4b32-b779-3be81a3d30c0	nationwidechildrens.org_clinical.TCGA-EL-A3T2.xml	50b414e27ee48782e4c35175c1826cc1	52453	live
a050e3c4-4b8e-44f9-905e-ef2b5b728d61	nationwidechildrens.org_clinical.TCGA-DU-5854.xml	83ce9e386c0d21f63d7009ae6708c2f6	54834	live
0902b1da-4b7e-4a8e-bd4c-602674b73244	nationwidechildrens.org_clinical.TCGA-QH-A65V.xml	32b2be9e8825381605ec631d7365b1ca	48807	live
8ec18d12-7e9e-44c4-a2b8-56bbe025a62a	nationwidechildrens.org_clinical.TCGA-EL-A4K4.xml	8f5502672d7ebeab9cd604a33626496e	51530	live
0e01b69b-1ff5-4539-b3d6-b922f9e685df	nationwidechildrens.org_clinical.TCGA-DB-A4XF.xml	c48e61c3bc872d1130550c44e993ccee	41618	live
d8ca77b5-82be-4d51-b90e-ba6ec4d511fe	nationwidechildrens.org_clinical.TCGA-DB-A75L.xml	55fb51623f724a818813a7e062a27843	41692	live
40b391f5-6758-458e-b8d3-475fcf91f7fe	nationwidechildrens.org_clinical.TCGA-HT-A5R5.xml	ce441f62ff61325c5e239d47f1cead15	30232	live
1663a1c9-cf02-4a37-8e3d-9a1cea53ae22	nationwidechildrens.org_clinical.TCGA-OR-A5LP.xml	ef57829ecf867b7d14f13ca7c24c6bec	40581	live
c173c154-d545-4fce-ab51-dfb315746858	nationwidechildrens.org_clinical.TCGA-24-2036.xml	143eb2c3c0c3ac731cf391428ef8016a	95369	live
af74bddf-f698-4492-a395-d4ed1753b960	nationwidechildrens.org_clinical.TCGA-EM-A1CT.xml	e5ff26077427e8040361238dd1759032	39948	live
853039c7-6f80-49f2-96cb-8cb21c93e5c2	nationwidechildrens.org_clinical.TCGA-3B-A9HI.xml	530b7c8470c20244c2d28a3d9c6e4cfd	93930	live
4128930d-f0d3-432e-b907-30f459a25111	nationwidechildrens.org_clinical.TCGA-ET-A39I.xml	9a28f057c20db28e4e53d29d9b2e806d	39898	live
df5f2e56-0ae0-4e67-8e9b-69ec8535d9a9	nationwidechildrens.org_clinical.TCGA-AF-2690.xml	1ea479ca83140692215abb0b22d1fc09	33271	live
a96a2e2c-c8c6-4550-8e52-dd965150b19d	nationwidechildrens.org_clinical.TCGA-24-1470.xml	163ebda27f4bf21e5cf908f4e6228c49	43263	live
26aab44e-0ddc-4c34-8a16-b83db5b2469a	nationwidechildrens.org_clinical.TCGA-20-0996.xml	092ed34e2b5e86d9deaedab7b93c27c2	54534	live
d6c048a5-1470-4a53-a163-8b2558335d14	nationwidechildrens.org_clinical.TCGA-DC-6157.xml	ec85a4764162ecbf4d8106c85b11088c	38638	live
53731696-f0fe-4083-8548-395555754aa1	nationwidechildrens.org_clinical.TCGA-13-0893.xml	eb1b62eb0f6e5d5cf6a3bf1be59fa8bd	44670	live
5b983ce7-2643-4db5-8f5f-df7f54101ebb	nationwidechildrens.org_clinical.TCGA-EM-A22P.xml	9f3bf429f0a2318c61bb4f9467661856	58275	live
52448e6c-930c-4222-9b78-7f80288b5d5a	nationwidechildrens.org_clinical.TCGA-FG-A710.xml	36596310c73770b0ba353a7cf9b158b6	36668	live
b4ac9281-f513-462f-9609-494c3a9270db	nationwidechildrens.org_clinical.TCGA-X6-A8C3.xml	eaad05039c06d44916c950ef124b5fca	46381	live
b0a8c016-1741-45ad-9deb-e58ea837d4ad	nationwidechildrens.org_clinical.TCGA-DX-A23Y.xml	3b2feaab46a080a7a769123e7eedd898	35903	live
840a4f91-9279-4163-9bae-27cf79682f8d	nationwidechildrens.org_clinical.TCGA-AG-3892.xml	912687641f41677ef03f27ba83bdf05d	28955	live
666fca01-319e-4efb-a2b9-73a2f4e8675d	nationwidechildrens.org_clinical.TCGA-OY-A56P.xml	e290f564a34d00b69840b032a565f0be	40659	live
52f0480b-c9e8-44f6-971d-58d5fef7d3be	nationwidechildrens.org_clinical.TCGA-WY-A859.xml	6825a9afeba1f6d74b0815527a05c5ef	22932	live
daee3c43-6d37-4c16-ab9c-ecaff8a9c047	nationwidechildrens.org_clinical.TCGA-EL-A3CM.xml	abf632b8bcf15ebf906dc388c018d3b4	38509	live
8bcef16a-4d98-46b8-a4e5-72a22b0189ee	nationwidechildrens.org_clinical.TCGA-QC-AA9N.xml	4e0ae26d41bb813900dbf2f441306031	41724	live
70369ecc-f726-487d-bafe-4912b4e7a0c1	nationwidechildrens.org_clinical.TCGA-04-1360.xml	1e8feb5f99b9faa096865fe33607f278	23384	live
42e05a95-f11a-4585-a607-c9f2bce27339	nationwidechildrens.org_clinical.TCGA-IF-A3RQ.xml	73158fd97d93213b7a6a79c737921f15	37102	live
c5b08930-ca5c-4674-a14a-58ee2de51dba	nationwidechildrens.org_clinical.TCGA-23-2643.xml	b47a28742c614fcfe4bf89789b9ad660	49555	live
1e64bfea-f956-40f4-832a-48a97c1098da	nationwidechildrens.org_clinical.TCGA-FE-A231.xml	df2a030739e5b7a9db38c411af8ecb1b	58632	live
869e983b-ff97-4008-b1fa-4580cf3d466b	nationwidechildrens.org_clinical.TCGA-EM-A3O6.xml	a47a1d0c1900fb84699ab289b8be6bed	51797	live
a21770bc-6520-4348-8a63-d0eb94a60f54	nationwidechildrens.org_clinical.TCGA-HT-A61C.xml	94debe6b3050e40eb7bb050d2fa61cd0	41700	live
83cb70ec-9881-4501-9761-d34eecb166c5	nationwidechildrens.org_clinical.TCGA-OR-A5LN.xml	35816a14466e1702a01e5ed3b86887c1	48656	live
94b2d6db-9c85-4ac2-a0aa-526bc39ee53b	nationwidechildrens.org_clinical.TCGA-AF-6655.xml	b85204b2f2811d67989b964048d7e973	35349	live
0997e172-d56a-41c4-8ba0-13f2f12cb970	nationwidechildrens.org_clinical.TCGA-13-1505.xml	8b966fe94d91bd1c4b61a995199221bd	49934	live
450a9034-ecc1-4f44-9eed-6494dea49f1b	nationwidechildrens.org_clinical.TCGA-61-2097.xml	57e4a75e45ded6762f739cb721676949	42105	live
72bc81ff-f351-46a7-960d-7f0cb665aec2	nationwidechildrens.org_clinical.TCGA-IE-A4EI.xml	cbbb1e76f5043eb6a48edb1a673cc9ae	33176	live
abe6ab02-37e8-4eba-80ad-06170c45e386	nationwidechildrens.org_clinical.TCGA-42-2590.xml	f755a367879f27d4d9466ccb28938ba8	52983	live
120adfc2-b4fe-4e5e-a12b-c7e2724f88ac	nationwidechildrens.org_clinical.TCGA-R8-A6ML.xml	e04f5952eea667c499ac6d205b74c90a	22213	live
204bfebd-3f35-40aa-9c90-2757c4526844	nationwidechildrens.org_clinical.TCGA-MQ-A4LJ.xml	c937e29d9be832ae3c8154d3a0e59bcf	39362	live
5aed70ae-4f49-43a4-b8af-1c487a733960	nationwidechildrens.org_clinical.TCGA-DJ-A1QN.xml	88a418f769847e3d2651e0c898f4c497	53486	live
f2d7a842-d73a-4276-bb43-98923ee6996d	nationwidechildrens.org_clinical.TCGA-EM-A1YB.xml	d091934e4787cca10f2cf50343b7698d	44855	live
77f34b56-2820-4c76-8d96-6d2faefdab58	nationwidechildrens.org_clinical.TCGA-ET-A2N0.xml	380fea7e44ecfcc37896772158bae9fb	57956	live
63eb2352-fa1f-4e42-a7d5-955982a30d5e	nationwidechildrens.org_clinical.TCGA-AF-6136.xml	5ffb5d5524c8c972b5b2b6b81bec2f65	74259	live
f6202cf4-46b8-4b67-ac36-3a0716ddc801	nationwidechildrens.org_clinical.TCGA-H2-A2K9.xml	9930a2db4ff95ccb0f1607ccf3626d04	57699	live
a7fe41ea-183f-40fb-a9ac-990b985d61ad	nationwidechildrens.org_clinical.TCGA-DJ-A3V4.xml	a0caf6d8ff42671acf412cec926d838f	65586	live
61464465-07e9-45fe-b9c8-1e1cb08c6b37	nationwidechildrens.org_clinical.TCGA-13-0791.xml	01beb51e3cee1e80c58fb93df2b8d0cc	77116	live
0d03e86f-7d97-40ab-b23d-2e24f3ee9684	nationwidechildrens.org_clinical.TCGA-61-1904.xml	690902d270df4a0212d210d1d8018d0c	36759	live
ddfc55d1-deb2-487b-94ea-1ec5843ee3b4	nationwidechildrens.org_clinical.TCGA-29-1777.xml	e17a97a9303e565337ef616624c28bcb	42424	live
583cb98e-ef14-466d-8139-9d476b08b6d1	nationwidechildrens.org_clinical.TCGA-61-1725.xml	fc19a31a8b19eb8eed5485e803756564	70078	live
26d74d07-d678-4b1c-a97d-4c8ae2d67a35	nationwidechildrens.org_clinical.TCGA-24-1464.xml	037cfbbd6f3b6b6df0aaafe3b2c30869	49683	live
86227e4f-0d37-4f81-ab8e-3cc0f7a05c3b	nationwidechildrens.org_clinical.TCGA-3B-A9HS.xml	b512ed66709bad26ed7c7990987746ea	85291	live
db82b695-7c70-42ef-ac66-884efaf17d7c	nationwidechildrens.org_clinical.TCGA-13-0924.xml	e8751dd094b73dcd7f2e190f2ddc2717	55733	live
d4252777-6c09-40af-8449-70af67131e6d	nationwidechildrens.org_clinical.TCGA-HT-8107.xml	82f564a3c47a1668c4e1c985aa60b10f	30766	live
1c51698c-b705-4f79-988d-5542e145cca3	nationwidechildrens.org_clinical.TCGA-DU-5871.xml	703751370e9c2bbd98269f25882b3b7a	48329	live
d98686d9-171c-4446-9d96-8d2d54839af8	nationwidechildrens.org_clinical.TCGA-61-1907.xml	7348e8a7e1a5f2a7babb4854ee7244f9	50744	live
c7981c8d-1d1b-4b11-83d4-d85ed58b91e1	nationwidechildrens.org_clinical.TCGA-DO-A2HM.xml	949d84f3656d390414d1095ecb36e731	46363	live
1874384d-4a80-4a88-a746-68436ee1899f	nationwidechildrens.org_clinical.TCGA-09-2045.xml	51ffa91449b9e3d8d10e43afce3e97e1	95015	live
2dccdc4d-ee27-406b-8678-c787de3270bb	nationwidechildrens.org_clinical.TCGA-FG-A713.xml	4285b9a8c73d5da28a8ebf1cf4b9a549	31351	live
68270f5a-6356-46c0-b166-bb57e048b3f0	nationwidechildrens.org_clinical.TCGA-WK-A8Y0.xml	903814677591c3ad48c4cdbdb20e8d19	38571	live
ad96b301-b3df-479b-b6a9-efaefa83fa01	nationwidechildrens.org_clinical.TCGA-AG-3587.xml	e929d19be026f8c3cf28ce49b972fe7f	35973	live
de4400c4-2020-4ed0-9fa7-55f716d7ddc4	nationwidechildrens.org_clinical.TCGA-EL-A3D1.xml	cdb0f075940365ed7d65187324b11dab	51586	live
4e9290d2-e0e9-44e3-9e15-104d09d321d0	nationwidechildrens.org_clinical.TCGA-DJ-A1QG.xml	5972b9e74fbe390e29f55af30acdfa93	53606	live
e2d13acf-3121-4c7b-b2ec-28db49eff699	nationwidechildrens.org_clinical.TCGA-EM-A3FN.xml	5bb97b64333f46fa7dc5beeb3c903ae4	40203	live
73b96df4-1ca9-4854-a970-51a584662266	nationwidechildrens.org_clinical.TCGA-24-1436.xml	dd6247e6fda81550cbf98958cd583541	42297	live
b0778e47-1d38-4f26-b522-5d45b7e319fe	nationwidechildrens.org_clinical.TCGA-DU-7019.xml	cf5dac6d03b3d34e2407e1fd15b9a04b	48102	live
30765c60-21bf-451d-9301-5ab9bc2465c5	nationwidechildrens.org_clinical.TCGA-AG-3609.xml	aedba8f6029b6694e76a0f764548811e	46544	live
8c1c5548-8024-472e-9985-9f01bf911fa1	nationwidechildrens.org_clinical.TCGA-13-0793.xml	8a45d90e43c3e3074ad1bae11a01ef82	52226	live
6fff1043-431a-46ff-84c0-d1c86edd7313	nationwidechildrens.org_clinical.TCGA-DU-5870.xml	06d2d7571645465af59d36088c637f85	53458	live
3aa29030-9296-4a10-aaca-72fde2b9a541	nationwidechildrens.org_clinical.TCGA-ET-A39M.xml	6434f4110199f2f899c567133beb0a22	44736	live
5e4e0e46-aa96-41e5-b214-aed502a5fb69	nationwidechildrens.org_clinical.TCGA-MO-A47P.xml	16adcdea479fe8e4328df2e05f5a1adf	46769	live
d35ba35a-e5b5-4233-acae-7c82073bbbc0	nationwidechildrens.org_clinical.TCGA-UD-AABZ.xml	29c0ae4328acb89d45ce96d05e82e03e	55487	live
0c2cef43-d685-4457-858f-92225ef6802d	nationwidechildrens.org_clinical.TCGA-13-1819.xml	505c9dbfd6285d6a508628def994a4fd	67439	live
5ba43f40-1209-4249-ae23-70d3a4f6ba4c	nationwidechildrens.org_clinical.TCGA-EL-A3H1.xml	17b54dbf27e4d1718982bfd826b174d4	38478	live
a2f24df8-b0ca-420b-992b-0d754f27e8d5	nationwidechildrens.org_clinical.TCGA-AG-3894.xml	bdb9a316c240e80090a3087a8212b198	39600	live
a51d382c-54bf-47f8-b715-c7d154df5cdd	nationwidechildrens.org_clinical.TCGA-IW-A3M5.xml	ae4ad330e0a89f89f894bf2433be99b4	47462	live
22231624-a53c-4536-bd91-0e1767d71924	nationwidechildrens.org_clinical.TCGA-DX-A23V.xml	0295aea0fce16f727c67567188244630	34051	live
7e735514-b513-4c77-ae8c-1421892f1a33	nationwidechildrens.org_clinical.TCGA-J8-A42S.xml	d643820ef8ac844770d4a1ef1ae03c99	34101	live
c667d717-f983-42b3-a2e0-e1588855eff4	nationwidechildrens.org_clinical.TCGA-04-1514.xml	f293566479972603823677421bfffa77	115515	live
